Source.Name,Cost Center,Cost Center Name,Person Name,Target Type,Job Level,Util % YTD,Util %,Util % Target,Util % Variance,Billability % YTD,Billability %,Billability % Target,Billability % Variance,Total,Avail Total,Direct Total,Indirect Total,OT Hours,Admin,Bench,Bus Dev,Mngmt,Opportunity,Training,Other,Unpaid OT,Fringe Total,Stat & Disc,Vacation,Wellness,Unpaid Regular
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,59.28,39.42,60.00,-20.58,53.84,34.59,55.00,-20.41,196.0,172.0,67.8,104.2,12.0,7.5,54.7,7.0,31.4,0.0,3.0,0.6,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,63.58,68.83,60.00,8.83,54.78,44.89,55.00,-10.11,184.0,120.0,82.6,37.4,0.0,2.9,0.0,3.5,21.8,2.8,5.2,1.2,0.0,64.0,8.0,56.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,56.23,60.45,60.00,0.45,47.96,43.37,55.00,-11.63,184.0,132.0,79.8,52.2,0.0,4.5,8.6,7.3,26.8,0.0,3.7,1.3,4.0,52.0,8.0,44.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,77.18,82.86,85.00,-2.14,66.56,50.43,78.00,-27.57,184.0,112.0,92.8,19.2,0.0,4.8,0.0,2.5,2.5,4.5,4.5,0.4,0.0,72.0,8.0,64.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,64.73,65.88,60.00,5.88,56.82,52.99,55.00,-2.01,184.0,148.0,97.5,50.5,0.0,5.4,6.2,8.7,23.0,0.0,5.3,1.9,0.0,36.0,8.0,24.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,49.76,53.02,60.00,-6.98,44.69,45.60,55.00,-9.40,200.0,172.0,91.2,80.8,16.0,7.3,30.3,11.9,18.8,4.5,5.5,2.5,6.0,28.0,8.0,20.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,86.32,86.53,85.00,1.53,74.47,62.30,78.00,-15.70,200.0,144.0,124.6,19.4,16.0,4.1,2.7,2.5,4.3,0.0,4.5,1.3,0.0,56.0,8.0,48.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,52.50,59.41,60.00,-0.59,46.36,43.91,55.00,-11.09,184.0,136.0,80.8,55.2,0.0,5.3,13.5,4.6,21.9,3.2,4.9,1.8,0.0,48.0,8.0,36.0,4.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,77.80,66.34,85.00,-18.66,66.39,56.61,78.00,-21.39,218.0,186.0,123.4,62.6,34.0,8.8,43.4,2.1,1.1,4.1,2.2,0.9,0.0,32.0,8.0,24.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,55.65,31.86,85.00,-53.14,49.31,27.61,78.00,-50.39,180.0,156.0,49.7,106.3,0.0,5.8,76.4,3.5,4.7,6.9,8.4,0.6,0.0,24.0,8.0,16.0,0.0,4.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,58.03,52.74,60.00,-7.26,50.06,47.01,55.00,-7.99,184.0,164.0,86.5,77.5,0.0,6.6,29.9,8.7,26.5,0.0,5.0,0.8,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.73,81.36,85.00,-3.64,71.19,58.37,78.00,-19.63,184.0,132.0,107.4,24.6,0.0,4.6,11.1,0.4,0.7,0.0,6.3,1.5,0.0,52.0,8.0,44.0,0.0,0.0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,33.78,30.74,60.00,-29.26,30.34,24.73,55.00,-30.27,184.0,148.0,45.5,102.5,0.0,6.7,57.4,4.7,26.4,0.0,7.1,0.2,0.0,36.0,8.0,28.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,90.43,94.50,85.00,9.50,77.58,78.75,78.00,0.75,168.0,140.0,132.3,7.7,0.0,2.3,0.0,1.0,2.0,0.0,1.6,0.8,0.0,28.0,8.0,12.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.95,98.50,85.00,13.50,83.18,82.08,78.00,4.08,168.0,140.0,137.9,2.1,0.0,0.4,0.0,0.4,0.3,0.0,0.8,0.2,0.0,28.0,8.0,12.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,90.67,95.00,85.00,10.00,77.09,72.38,78.00,-5.62,168.0,128.0,121.6,6.4,0.0,1.5,0.0,1.2,0.6,2.2,0.9,0.0,0.0,40.0,16.0,16.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,80.51,85.07,80.00,5.07,70.20,72.92,73.50,-0.58,168.0,144.0,122.5,21.5,0.0,6.7,0.3,1.1,0.9,9.7,1.4,1.4,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,59.75,45.59,80.00,-34.41,49.25,36.90,73.50,-36.60,168.0,136.0,62.0,74.0,0.0,4.7,59.2,0.7,0.5,4.0,4.5,0.4,0.0,32.0,8.0,24.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.27,90.33,85.00,5.33,78.47,71.51,78.00,-6.49,192.0,152.0,137.3,14.7,24.0,4.4,0.0,3.3,3.2,0.0,3.6,0.2,0.0,40.0,8.0,32.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,70.92,66.09,80.00,-13.91,57.79,62.87,73.50,-10.63,164.0,156.0,103.1,52.9,0.0,5.0,37.2,0.9,0.8,0.0,7.3,1.7,0.0,8.0,8.0,0.0,0.0,4.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,59.41,51.18,85.00,-33.82,52.73,43.87,78.00,-34.13,168.0,144.0,73.7,70.3,0.0,5.4,56.1,1.0,0.8,0.0,6.8,0.2,0.0,24.0,16.0,8.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,82.54,80.00,85.00,-5.00,72.80,62.86,78.00,-15.14,168.0,132.0,105.6,26.4,0.0,5.3,5.0,2.9,2.3,2.4,6.8,1.7,0.0,36.0,8.0,28.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,71.07,59.51,80.00,-20.49,61.59,51.01,73.50,-22.49,168.0,144.0,85.7,58.3,0.0,4.6,36.2,0.9,0.7,9.0,5.7,1.2,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,77.81,77.50,80.00,-2.50,67.52,57.20,73.50,-16.30,168.0,124.0,96.1,27.9,0.0,3.5,13.6,0.7,0.7,8.2,0.3,0.9,0.0,44.0,8.0,36.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,60.71,61.36,60.00,1.36,52.77,51.13,55.00,-3.87,168.0,140.0,85.9,54.1,0.0,6.8,10.0,5.9,27.0,0.0,3.2,1.2,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,90.31,91.09,85.00,6.09,79.05,84.58,78.00,6.58,168.0,156.0,142.1,13.9,0.0,4.0,0.0,1.2,3.9,0.0,3.0,1.8,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,60.56,71.14,85.00,-13.86,52.71,59.29,78.00,-18.71,168.0,140.0,99.6,40.4,0.0,4.5,16.4,1.9,1.9,10.6,3.8,1.3,4.0,28.0,8.0,20.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,85.96,85.63,85.00,0.63,76.17,73.39,78.00,-4.61,168.0,144.0,123.3,20.7,0.0,3.9,9.4,1.7,1.2,0.0,2.7,1.8,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,82.25,73.43,85.00,-11.57,68.95,57.88,78.00,-20.12,170.0,134.0,98.4,35.6,2.0,6.6,21.6,1.1,1.5,0.0,3.3,1.5,4.0,36.0,8.0,20.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,61.55,55.28,55.00,0.28,52.10,35.54,50.50,-14.96,168.0,108.0,59.7,48.3,0.0,4.5,20.1,7.9,10.3,0.9,3.8,0.8,0.0,60.0,8.0,48.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,77.09,79.03,80.00,-0.97,65.21,58.33,73.50,-15.17,168.0,124.0,98.0,26.0,0.0,5.9,3.8,0.6,0.8,3.5,10.6,0.8,0.0,44.0,8.0,28.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,81.88,82.70,85.00,-2.30,71.26,72.86,78.00,-5.14,168.0,148.0,122.4,25.6,0.0,5.3,12.2,2.5,3.4,0.0,1.3,0.9,10.0,20.0,8.0,12.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,66.63,64.79,80.00,-15.21,55.51,50.86,73.50,-22.64,186.0,146.0,94.6,51.4,18.0,6.2,28.7,0.6,0.9,10.5,4.5,0.0,8.0,40.0,8.0,32.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,69.61,67.88,60.00,7.88,62.36,64.64,55.00,9.64,168.0,160.0,108.6,51.4,0.0,4.6,0.0,10.5,31.7,0.8,2.6,1.2,2.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,85.11,88.35,85.00,3.35,76.58,80.99,78.00,2.99,192.0,176.0,155.5,20.5,24.0,6.0,1.0,4.3,5.8,0.0,2.2,1.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,57.03,55.31,60.00,-4.69,50.32,49.23,55.00,-5.77,182.0,162.0,89.6,72.4,14.0,7.2,16.9,5.0,34.9,0.0,6.3,2.1,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,56.36,54.04,55.00,-0.96,50.82,49.29,50.50,-1.21,182.0,166.0,89.7,76.3,14.0,7.4,5.3,27.1,22.6,7.6,4.1,2.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,71.42,65.24,80.00,-14.76,61.69,59.57,73.50,-13.93,184.0,168.0,109.6,58.4,16.0,5.8,43.4,1.0,0.9,0.0,6.3,1.0,0.0,16.0,8.0,4.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,92.79,98.50,85.00,13.50,79.42,93.81,78.00,15.81,168.0,160.0,157.6,2.4,0.0,0.8,0.0,0.5,0.6,0.0,0.3,0.2,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,21.03,23.26,25.00,-1.74,18.47,19.94,23.00,-3.06,168.0,144.0,33.5,110.5,0.0,5.9,95.2,5.5,1.5,0.0,1.3,1.1,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,15.69,21.96,25.00,-3.04,13.57,20.97,23.00,-2.03,176.0,168.0,36.9,131.1,8.0,5.5,77.6,9.2,32.9,0.0,5.0,0.9,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,72.08,76.89,85.00,-8.11,62.33,67.74,78.00,-10.26,168.0,148.0,113.8,34.2,0.0,4.6,22.5,2.3,0.7,0.0,2.6,1.5,6.0,20.0,8.0,12.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,55.95,56.03,55.00,1.03,48.52,52.02,50.50,1.52,168.0,156.0,87.4,68.6,0.0,4.4,19.6,13.3,23.3,0.0,6.5,1.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,83.46,78.42,85.00,-6.58,72.09,61.91,78.00,-16.09,152.0,120.0,94.1,25.9,0.0,3.7,14.4,1.6,1.6,0.0,4.1,0.5,0.0,32.0,8.0,24.0,0.0,16.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,87.94,85.53,85.00,0.53,79.20,77.38,78.00,-0.62,168.0,152.0,130.0,22.0,0.0,5.3,1.0,3.6,3.2,0.0,6.8,2.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.30,25.91,55.00,-29.09,23.60,20.36,50.50,-30.14,168.0,132.0,34.2,97.8,0.0,3.7,68.7,10.5,13.2,0.0,1.0,0.7,10.0,36.0,8.0,24.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,74.17,65.69,85.00,-19.31,60.73,45.36,78.00,-32.64,168.0,116.0,76.2,39.8,0.0,4.5,21.7,2.5,2.4,7.6,0.0,1.1,0.0,52.0,8.0,44.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,58.52,60.14,60.00,0.14,47.71,46.92,55.00,-8.08,182.0,142.0,85.4,56.6,14.0,4.3,15.8,9.4,21.9,0.0,3.1,2.1,0.0,40.0,16.0,24.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,80.97,89.57,85.00,4.57,70.30,74.64,78.00,-3.36,168.0,140.0,125.4,14.6,0.0,5.2,0.7,1.3,1.2,0.0,5.6,0.6,0.0,28.0,8.0,12.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.50,88.91,85.00,3.91,74.32,67.74,78.00,-10.26,168.0,128.0,113.8,14.2,0.0,6.0,0.8,1.2,1.7,0.0,3.4,1.1,0.0,40.0,8.0,24.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,64.55,70.27,85.00,-14.73,53.94,59.09,78.00,-18.91,176.0,148.0,104.0,44.0,8.0,6.6,23.9,1.6,2.2,0.0,8.6,1.1,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,74.32,85.83,80.00,5.83,66.51,73.57,73.50,0.07,168.0,144.0,123.6,20.4,0.0,6.9,1.6,0.6,0.8,5.3,4.7,0.5,10.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,61.01,63.64,60.00,3.64,52.89,50.00,55.00,-5.00,168.0,132.0,84.0,48.0,0.0,4.3,8.8,5.4,17.3,5.6,6.3,0.3,12.0,36.0,8.0,24.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,73.79,64.86,85.00,-20.14,65.30,55.60,78.00,-22.40,168.0,144.0,93.4,50.6,0.0,4.8,40.6,1.8,1.6,0.0,1.1,0.7,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,80.63,85.38,85.00,0.38,70.37,67.08,78.00,-10.92,168.0,132.0,112.7,19.3,0.0,3.1,0.0,1.7,3.1,7.7,2.6,1.1,0.0,36.0,8.0,20.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,88.74,83.16,85.00,-1.84,75.58,69.16,78.00,-8.84,190.0,158.0,131.4,26.6,22.0,3.7,0.0,3.3,4.0,8.5,6.8,0.3,0.0,32.0,8.0,16.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,74.28,73.75,85.00,-11.25,64.65,63.21,78.00,-14.79,168.0,144.0,106.2,37.8,0.0,7.1,11.8,2.9,3.6,9.2,2.5,0.7,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,69.54,71.67,60.00,11.67,59.73,63.79,55.00,8.79,182.0,162.0,116.1,45.9,14.0,5.7,3.1,4.7,21.7,0.0,10.2,0.5,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,87.71,85.92,85.00,0.92,76.24,72.53,78.00,-5.47,154.0,130.0,111.7,18.3,6.0,5.7,2.3,0.8,1.4,0.0,7.5,0.6,4.0,24.0,8.0,16.0,0.0,20.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,83.12,90.59,85.00,5.59,74.30,73.33,78.00,-4.67,168.0,136.0,123.2,12.8,0.0,2.0,0.0,0.8,1.9,3.5,4.0,0.6,0.0,32.0,8.0,24.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,58.29,48.00,60.00,-12.00,53.16,45.71,55.00,-9.29,168.0,160.0,76.8,83.2,0.0,7.0,37.5,8.3,27.0,0.0,2.4,1.0,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,63.87,67.20,60.00,7.20,54.61,52.80,55.00,-2.20,168.0,132.0,88.7,43.3,0.0,3.8,1.6,6.7,24.3,0.0,6.7,0.2,0.0,36.0,8.0,28.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,56.42,58.38,60.00,-1.62,48.26,51.43,55.00,-3.57,168.0,148.0,86.4,61.6,0.0,4.4,6.3,10.3,33.6,0.0,5.6,1.4,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,78.42,91.39,85.00,6.39,67.59,78.33,78.00,0.33,168.0,144.0,131.6,12.4,0.0,2.0,0.0,1.3,2.2,3.4,2.9,0.6,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,64.55,62.64,60.00,2.64,56.55,53.69,55.00,-1.31,168.0,144.0,90.2,53.8,0.0,6.0,7.5,6.7,23.3,5.9,3.7,0.7,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,49.90,51.46,60.00,-8.54,44.64,44.11,55.00,-10.89,168.0,144.0,74.1,69.9,0.0,4.6,18.7,9.0,24.2,7.4,5.5,0.5,10.0,24.0,16.0,8.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,86.74,92.02,85.00,7.02,73.91,67.92,78.00,-10.08,168.0,124.0,114.1,9.9,0.0,1.8,0.0,1.2,1.1,3.2,2.3,0.3,0.0,44.0,8.0,32.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,53.14,61.02,60.00,1.02,46.37,46.49,55.00,-8.51,168.0,128.0,78.1,49.9,0.0,4.3,0.0,4.7,24.5,8.1,7.1,1.2,4.0,40.0,8.0,28.0,4.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,77.46,74.43,85.00,-10.57,66.83,71.15,78.00,-6.85,182.0,174.0,129.5,44.5,14.0,6.0,29.4,1.4,1.6,0.0,3.5,2.6,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,53.50,29.86,85.00,-55.14,47.28,25.60,78.00,-52.40,168.0,144.0,43.0,101.0,0.0,4.9,76.4,2.8,4.9,7.4,3.8,0.8,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,57.97,57.08,60.00,-2.92,49.15,38.06,55.00,-16.94,144.0,96.0,54.8,41.2,0.0,3.7,7.7,3.6,20.9,0.0,4.3,1.0,0.0,48.0,8.0,32.0,8.0,24.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.99,85.37,85.00,0.37,72.09,81.40,78.00,3.40,172.0,164.0,140.0,24.0,4.0,4.1,4.0,1.6,1.6,6.2,6.5,0.0,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,33.84,34.47,60.00,-25.53,30.06,27.08,55.00,-27.92,168.0,132.0,45.5,86.5,0.0,6.2,53.5,7.3,11.2,0.0,7.4,0.9,0.0,36.0,8.0,20.0,8.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,91.02,96.89,85.00,11.89,78.65,90.28,78.00,12.28,176.0,164.0,158.9,5.1,0.0,1.8,0.0,1.0,0.8,0.0,1.3,0.2,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,94.32,98.42,85.00,13.42,83.33,85.00,78.00,7.00,176.0,152.0,149.6,2.4,0.0,0.7,0.0,0.4,0.6,0.0,0.5,0.2,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,91.00,94.44,85.00,9.44,77.83,85.85,78.00,7.85,176.0,160.0,151.1,8.9,0.0,1.4,0.0,0.7,1.7,3.2,1.6,0.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,81.22,88.69,80.00,8.69,71.07,80.63,73.50,7.13,176.0,160.0,141.9,18.1,0.0,5.0,0.0,0.3,0.5,8.5,2.5,1.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,58.95,50.59,80.00,-29.41,48.78,43.69,73.50,-29.81,176.0,152.0,76.9,75.1,0.0,6.9,57.2,0.7,1.0,0.0,8.0,1.3,0.0,24.0,16.0,8.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.42,95.91,85.00,10.91,79.40,89.38,78.00,11.38,176.0,164.0,157.3,6.7,0.0,1.1,0.0,0.6,1.6,1.4,1.7,0.3,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,70.73,68.64,80.00,-11.36,57.52,54.60,73.50,-18.90,176.0,140.0,96.1,43.9,0.0,3.8,37.8,1.0,0.8,0.2,0.0,0.3,0.0,36.0,16.0,20.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,58.73,51.12,85.00,-33.88,52.01,44.15,78.00,-33.85,176.0,152.0,77.7,74.3,0.0,4.9,64.5,1.4,1.8,0.0,0.9,0.8,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,82.71,84.55,85.00,-0.45,72.98,74.94,78.00,-3.06,176.0,156.0,131.9,24.1,0.0,5.3,0.0,2.5,4.8,5.1,6.3,0.1,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,70.51,63.79,80.00,-16.21,61.39,58.75,73.50,-14.75,152.0,140.0,89.3,50.7,0.0,4.7,33.9,0.8,0.7,1.3,7.8,1.5,0.0,12.0,8.0,4.0,0.0,24.0
FY26_P12_Utilization_2026-09.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,78.61,86.81,80.00,6.81,68.49,78.92,73.50,5.42,176.0,160.0,138.9,21.1,0.0,5.5,0.0,0.8,0.6,8.1,6.0,0.1,0.0,16.0,8.0,0.0,8.0,0.0
